Carolina Crown,2017-08-04,"Allentown, PA",37.650,28.000,28.813,94.463,94.463,0.000
Santa Clara Vanguard,2017-08-04,"Allentown, PA",38.050,28.400,28.550,95.000,95.000,0.000
The Cavaliers,2017-08-04,"Allentown, PA",36.700,27.625,28.125,92.450,92.450,0.000
Boston Crusaders,2017-08-04,"Allentown, PA",36.200,27.625,27.363,91.188,91.188,0.000
Blue Knights,2017-08-04,"Allentown, PA",34.875,26.525,27.088,88.488,88.488,0.000
Madison Scouts,2017-08-04,"Allentown, PA",33.125,25.525,25.350,84.000,84.000,0.000
Crossmen,2017-08-04,"Allentown, PA",33.975,26.150,26.025,86.150,86.150,0.000
The Academy,2017-08-04,"Allentown, PA",32.975,24.550,25.125,82.650,82.650,0.000
Genesis,2017-08-04,"Allentown, PA",29.700,22.500,22.675,74.875,74.875,0.000
Seattle Cascades,2017-08-04,"Allentown, PA",28.850,21.300,22.075,72.225,72.225,0.000
Jersey Surf,2017-08-04,"Allentown, PA",28.100,21.500,20.875,70.475,70.475,0.000
The Cavaliers,2017-08-05,"Rome, NY",37.300,27.750,28.050,93.100,93.100,0.000
Boston Crusaders,2017-08-05,"Rome, NY",36.700,27.250,27.500,91.450,91.450,0.000
Madison Scouts,2017-08-05,"Rome, NY",34.100,25.250,25.400,84.750,84.750,0.000
Troopers,2017-08-05,"Rome, NY",32.100,24.100,24.250,80.450,80.450,0.000
Mandarins,2017-08-05,"Rome, NY",33.300,25.400,24.450,83.150,83.150,0.000
Pacific Crest,2017-08-05,"Rome, NY",30.400,23.400,22.650,76.450,76.450,0.000
Genesis,2017-08-05,"Rome, NY",29.700,22.300,21.700,73.700,73.700,0.000
Blue Devils,2017-08-05,"Buffalo, NY",38.550,28.775,28.575,95.900,95.900,0.000
Bluecoats,2017-08-05,"Buffalo, NY",37.900,27.975,27.850,93.725,93.725,0.000
Santa Clara Vanguard,2017-08-05,"Buffalo, NY",38.500,28.475,28.300,95.275,95.275,0.000
Carolina Crown,2017-08-05,"Buffalo, NY",37.900,28.125,28.550,94.575,94.575,0.000
Phantom Regiment,2017-08-05,"Buffalo, NY",35.100,26.125,26.100,87.325,87.325,0.000
Blue Knights,2017-08-05,"Buffalo, NY",34.900,26.550,26.700,88.150,88.150,0.000
Blue Stars,2017-08-05,"Buffalo, NY",34.000,26.500,26.200,86.700,86.700,0.000
The Academy,2019-07-09,"Ankeny, IA",29.100,22.250,21.650,73.000,73.000,0.000
Santa Clara Vanguard,2022-08-07,"Cincinnati, OH",37.300,27.900,27.850,93.050,93.050,0.000
Blue Knights,2022-08-07,"Cincinnati, OH",33.800,25.350,25.800,84.950,84.950,0.000
Troopers,2022-08-07,"Cincinnati, OH",33.800,25.250,25.750,84.800,84.800,0.000
Santa Clara Vanguard,2017-08-06,"Massillon, OH",38.300,28.750,28.675,95.725,95.725,0.000
Carolina Crown,2017-08-06,"Massillon, OH",38.200,28.475,28.900,95.575,95.575,0.000
The Cavaliers,2017-08-06,"Massillon, OH",37.000,28.450,28.225,93.675,93.675,0.000
Phantom Regiment,2017-08-06,"Massillon, OH",35.200,26.650,26.650,88.500,88.500,0.000
Crossmen,2017-08-06,"Massillon, OH",34.500,26.150,25.800,86.450,86.450,0.000
Boston Crusaders,2017-08-06,"Massillon, OH",36.500,27.650,27.700,91.850,91.850,0.000
Blue Stars,2017-08-06,"Erie, PA",35.600,26.450,26.725,88.775,88.775,0.000
Blue Knights,2017-08-06,"Erie, PA",36.700,26.700,27.200,90.600,90.600,0.000
The Academy,2017-08-06,"Erie, PA",33.800,24.300,25.075,83.175,83.175,0.000
Madison Scouts,2017-08-06,"Erie, PA",34.700,25.550,25.600,85.850,85.850,0.000
Colts,2017-08-06,"Erie, PA",33.000,24.550,24.250,81.800,81.800,0.000
Troopers,2017-08-06,"Erie, PA",32.200,24.050,24.600,80.850,80.850,0.000
Jersey Surf,2017-08-06,"Erie, PA",28.800,22.000,20.550,71.350,71.350,0.000
Spirit of Atlanta,2017-08-06,"Erie, PA",31.500,23.300,23.550,78.350,78.350,0.000
Blue Devils,2017-08-09,"Indianapolis, IN",39.000,29.425,28.938,97.363,97.363,0.000
Santa Clara Vanguard,2017-08-09,"Indianapolis, IN",38.775,29.300,28.925,97.000,97.000,0.000
Carolina Crown,2017-08-09,"Indianapolis, IN",38.525,28.650,29.188,96.363,96.363,0.000
Bluecoats,2017-08-09,"Indianapolis, IN",37.950,28.325,28.363,94.638,94.638,0.000
The Cavaliers,2017-08-09,"Indianapolis, IN",37.675,28.375,28.075,94.125,94.125,0.000
Boston Crusaders,2017-08-09,"Indianapolis, IN",37.050,28.350,27.800,93.200,93.200,0.000
Blue Knights,2017-08-09,"Indianapolis, IN",36.050,26.850,27.275,90.175,90.175,0.000
Phantom Regiment,2017-08-09,"Indianapolis, IN",35.850,26.700,26.600,89.150,89.150,0.000
Crossmen,2017-08-09,"Indianapolis, IN",34.900,26.400,26.125,87.425,87.425,0.000
Blue Stars,2017-08-09,"Indianapolis, IN",34.700,26.750,26.100,87.550,87.550,0.000
Madison Scouts,2017-08-09,"Indianapolis, IN",34.775,25.725,25.650,86.150,86.150,0.000
Mandarins,2017-08-09,"Indianapolis, IN",33.775,25.450,24.988,84.213,84.213,0.000
The Academy,2017-08-09,"Indianapolis, IN",33.225,24.850,25.000,83.075,83.075,0.000
Colts,2017-08-09,"Indianapolis, IN",33.300,25.175,24.975,83.450,83.450,0.000
Troopers,2017-08-09,"Indianapolis, IN",32.500,24.075,24.450,81.025,81.025,0.000
Spirit of Atlanta,2017-08-09,"Indianapolis, IN",32.200,23.600,24.250,80.050,80.050,0.000
Music City,2022-08-07,"Cincinnati, OH",31.500,23.650,23.700,78.850,78.850,0.000
Jersey Surf,2022-08-07,"Cincinnati, OH",30.000,21.450,21.600,73.050,73.050,0.000
Blue Devils,2022-08-10,"Indianapolis, IN",39.000,29.050,29.400,97.450,97.450,0.000
Boston Crusaders,2022-08-10,"Indianapolis, IN",38.525,28.950,29.025,96.500,96.500,0.000
Carolina Crown,2022-08-10,"Indianapolis, IN",37.975,28.625,28.950,95.550,95.550,0.000
Bluecoats,2022-08-10,"Indianapolis, IN",38.025,28.750,28.925,95.700,95.700,0.000
Santa Clara Vanguard,2022-08-10,"Indianapolis, IN",37.275,28.300,28.500,94.075,94.075,0.000
Blue Stars,2022-08-10,"Indianapolis, IN",36.350,27.350,27.675,91.375,91.375,0.000
The Cavaliers,2022-08-10,"Indianapolis, IN",35.850,27.425,27.863,91.138,91.138,0.000
Mandarins,2022-08-10,"Indianapolis, IN",35.400,26.900,26.875,89.175,89.175,0.000
Phantom Regiment,2022-08-10,"Indianapolis, IN",35.975,26.700,27.050,89.725,89.725,0.000
Crossmen,2022-08-10,"Indianapolis, IN",34.225,25.750,26.650,86.625,86.625,0.000
Colts,2022-08-10,"Indianapolis, IN",34.525,26.200,26.487,87.213,87.213,0.000
Blue Knights,2022-08-10,"Indianapolis, IN",33.700,25.475,26.075,85.250,85.250,0.000
Troopers,2022-08-10,"Indianapolis, IN",34.400,25.600,26.675,86.675,86.675,0.000
Madison Scouts,2022-08-10,"Indianapolis, IN",32.950,25.050,25.725,83.725,83.725,0.000
The Academy,2022-08-10,"Indianapolis, IN",32.975,24.600,24.913,82.488,82.488,0.000
Music City,2022-08-10,"Indianapolis, IN",32.225,24.325,25.163,81.713,81.713,0.000
Pacific Crest,2022-08-10,"Indianapolis, IN",31.400,24.075,24.237,79.713,79.713,0.000
Genesis,2022-08-10,"Indianapolis, IN",31.400,23.500,24.913,79.813,79.813,0.000
Jersey Surf,2022-08-10,"Indianapolis, IN",29.825,22.625,22.375,74.825,74.825,0.000
Blue Devils,2022-08-11,"Indianapolis, IN",39.500,29.450,29.350,98.300,98.300,0.000
Pacific Crest,2017-08-09,"Indianapolis, IN",31.525,23.100,23.163,77.788,77.788,0.000
Seattle Cascades,2017-08-09,"Indianapolis, IN",30.225,21.400,22.500,74.125,74.125,0.000
Jersey Surf,2017-08-09,"Indianapolis, IN",28.975,21.025,21.613,71.613,71.613,0.000
Blue Devils,2017-08-10,"Indianapolis, IN",39.425,29.375,29.313,98.113,98.113,0.000
Santa Clara Vanguard,2017-08-10,"Indianapolis, IN",39.225,29.225,29.250,97.700,97.700,0.000
Carolina Crown,2017-08-10,"Indianapolis, IN",38.750,28.600,29.238,96.588,96.588,0.000
Bluecoats,2017-08-10,"Indianapolis, IN",38.350,28.250,28.613,95.212,95.212,0.000
The Cavaliers,2017-08-10,"Indianapolis, IN",38.000,28.375,28.550,94.925,94.925,0.000
Boston Crusaders,2022-08-11,"Indianapolis, IN",39.075,29.150,28.750,96.975,96.975,0.000
Bluecoats,2022-08-11,"Indianapolis, IN",38.825,29.050,29.100,96.975,96.975,0.000
Carolina Crown,2022-08-11,"Indianapolis, IN",38.350,28.700,28.763,95.813,95.813,0.000
Santa Clara Vanguard,2022-08-11,"Indianapolis, IN",38.175,28.250,28.725,95.150,95.150,0.000
Blue Stars,2022-08-11,"Indianapolis, IN",36.950,27.700,27.600,92.250,92.250,0.000
The Cavaliers,2022-08-11,"Indianapolis, IN",36.575,27.300,27.988,91.863,91.863,0.000
Phantom Regiment,2022-08-11,"Indianapolis, IN",36.300,27.100,27.300,90.700,90.700,0.000
Mandarins,2022-08-11,"Indianapolis, IN",35.825,27.150,26.563,89.538,89.538,0.000
Colts,2022-08-11,"Indianapolis, IN",34.900,26.200,26.350,87.450,87.450,0.000
Troopers,2022-08-11,"Indianapolis, IN",35.025,25.825,26.575,87.425,87.425,0.000
Crossmen,2022-08-11,"Indianapolis, IN",34.700,26.200,26.025,86.925,86.925,0.000
Blue Knights,2022-08-11,"Indianapolis, IN",34.100,25.700,25.988,85.788,85.788,0.000
Madison Scouts,2022-08-11,"Indianapolis, IN",33.525,24.950,25.250,83.725,83.725,0.000
The Academy,2022-08-11,"Indianapolis, IN",33.225,24.425,24.550,82.200,82.200,0.000
Music City,2022-08-11,"Indianapolis, IN",32.800,24.000,24.963,81.763,81.763,0.000
Genesis,2022-08-11,"Indianapolis, IN",31.700,22.950,24.163,78.813,78.813,0.000
Pacific Crest,2022-08-11,"Indianapolis, IN",31.600,24.300,24.350,80.250,80.250,0.000
Jersey Surf,2022-08-11,"Indianapolis, IN",29.550,22.250,22.075,73.875,73.875,0.000
Blue Devils,2022-08-12,"Indianapolis, IN",39.500,29.800,29.450,98.750,98.750,0.000
Boston Crusaders,2022-08-12,"Indianapolis, IN",38.775,29.275,29.275,97.325,97.325,0.000
Bluecoats,2022-08-12,"Indianapolis, IN",39.050,29.050,29.225,97.325,97.325,0.000
Carolina Crown,2022-08-12,"Indianapolis, IN",38.400,28.750,29.200,96.350,96.350,0.000
Santa Clara Vanguard,2022-08-12,"Indianapolis, IN",37.850,28.225,28.925,95.000,95.000,0.000
Blue Stars,2022-08-12,"Indianapolis, IN",36.975,27.900,27.900,92.775,92.775,0.000
The Cavaliers,2022-08-12,"Indianapolis, IN",35.950,26.850,27.800,90.600,90.600,0.000
Phantom Regiment,2022-08-12,"Indianapolis, IN",36.025,27.175,27.475,90.675,90.675,0.000
Mandarins,2022-08-12,"Indianapolis, IN",35.525,27.175,27.313,90.013,90.013,0.000
Colts,2022-08-12,"Indianapolis, IN",34.225,26.200,26.775,87.200,87.200,0.000
Troopers,2022-08-12,"Indianapolis, IN",34.600,25.200,26.625,86.425,86.425,0.000
Blue Stars,2023-06-27,"Rockford, MI",28.100,21.100,20.700,69.900,69.900,0.000
Phantom Regiment,2023-06-27,"Rockford, MI",29.100,20.900,21.300,71.300,71.300,0.000
Colts,2023-06-27,"Rockford, MI",26.500,19.550,19.250,65.300,65.300,0.000
Troopers,2023-06-27,"Rockford, MI",27.500,19.450,19.800,66.750,66.750,0.000
Boston Crusaders,2017-08-10,"Indianapolis, IN",37.350,28.025,28.025,93.400,93.400,0.000
Blue Knights,2017-08-10,"Indianapolis, IN",36.250,27.050,27.713,91.013,91.013,0.000
Phantom Regiment,2017-08-10,"Indianapolis, IN",36.050,26.800,27.038,89.887,89.887,0.000
Blue Stars,2017-08-10,"Indianapolis, IN",35.175,26.900,26.900,88.975,88.975,0.000
Crossmen,2017-08-10,"Indianapolis, IN",35.150,26.550,26.788,88.488,88.488,0.000
Madison Scouts,2017-08-10,"Indianapolis, IN",34.725,25.650,26.100,86.475,86.475,0.000
Mandarins,2017-08-10,"Indianapolis, IN",34.150,25.850,25.550,85.550,85.550,0.000
Colts,2017-08-10,"Indianapolis, IN",33.450,25.300,25.138,83.888,83.888,0.000
The Academy,2017-08-10,"Indianapolis, IN",33.725,25.075,25.388,84.188,84.188,0.000
Troopers,2017-08-10,"Indianapolis, IN",32.600,24.050,24.625,81.275,81.275,0.000
Spirit of Atlanta,2017-08-10,"Indianapolis, IN",32.025,23.900,24.150,80.075,80.075,0.000
Pacific Crest,2017-08-10,"Indianapolis, IN",31.525,23.475,23.000,78.000,78.000,0.000
Genesis,2017-08-10,"Indianapolis, IN",30.650,22.700,22.863,76.213,76.213,0.000
Blue Devils,2017-08-11,"Indianapolis, IN",39.675,29.700,29.163,98.538,98.538,0.000
Santa Clara Vanguard,2017-08-11,"Indianapolis, IN",39.150,29.150,29.300,97.600,97.600,0.000
Carolina Crown,2017-08-11,"Indianapolis, IN",38.500,28.900,29.175,96.575,96.575,0.000
Bluecoats,2017-08-11,"Indianapolis, IN",38.250,28.450,28.463,95.163,95.163,0.000
The Cavaliers,2017-08-11,"Indianapolis, IN",38.150,28.600,28.450,95.200,95.200,0.000
Boston Crusaders,2017-08-11,"Indianapolis, IN",37.125,27.975,27.863,92.962,92.962,0.000
Blue Knights,2017-08-11,"Indianapolis, IN",36.000,26.925,27.475,90.400,90.400,0.000
Carolina Crown,2023-06-29,"Muncie, IN",29.900,22.550,22.550,75.000,75.000,0.000
Phantom Regiment,2023-06-29,"Muncie, IN",29.000,21.800,21.750,72.550,72.550,0.000
The Cavaliers,2023-06-29,"Muncie, IN",28.000,20.650,21.450,70.100,70.100,0.000
Blue Stars,2023-06-29,"Muncie, IN",28.100,21.450,20.900,70.450,70.450,0.000
Troopers,2023-06-29,"Muncie, IN",26.500,19.750,20.250,66.500,66.500,0.000
Colts,2023-06-29,"Muncie, IN",26.000,19.650,20.200,65.850,65.850,0.000
Pacific Crest,2023-06-30,"Vista, CA",26.600,18.450,19.000,64.050,64.050,0.000
Blue Devils,2023-06-30,"Vista, CA",31.300,23.150,22.850,77.300,77.300,0.000
Mandarins,2023-06-30,"Vista, CA",29.200,21.500,20.500,71.200,71.200,0.000
The Academy,2023-06-30,"Vista, CA",27.000,19.400,19.150,65.550,65.550,0.000
Madison Scouts,2023-06-30,"Madison, WI",25.400,19.250,20.150,64.800,64.800,0.000
Blue Stars,2023-06-30,"Madison, WI",28.100,21.550,20.950,70.600,70.600,0.000
Colts,2023-06-30,"Madison, WI",26.100,19.950,20.150,66.200,66.200,0.000
Troopers,2023-06-30,"Madison, WI",26.400,19.950,21.000,67.350,67.350,0.000
Boston Crusaders,2023-06-30,"Lynn, MA",31.300,22.650,23.200,77.150,77.150,0.000
The Cavaliers,2023-07-01,"Lisle, IL",29.200,21.350,21.500,72.050,72.050,0.000
Carolina Crown,2023-07-01,"Lisle, IL",31.900,23.100,22.950,77.950,77.950,0.000
Phantom Regiment,2023-07-01,"Lisle, IL",30.300,22.200,21.500,74.000,74.000,0.000
Colts,2023-07-01,"Lisle, IL",28.200,20.400,20.650,69.250,69.250,0.000
Madison Scouts,2023-07-01,"Lisle, IL",27.100,19.900,19.950,66.950,66.950,0.000
Boston Crusaders,2023-07-01,"Quincy, MA",31.400,23.150,24.000,78.550,78.550,0.000
Blue Devils,2023-07-01,"San Bernardino, CA",31.700,23.650,23.800,79.150,79.150,0.000
Mandarins,2023-07-01,"San Bernardino, CA",30.000,21.550,21.650,73.200,73.200,0.000
The Academy,2023-07-01,"San Bernardino, CA",26.200,19.550,19.600,65.350,65.350,0.000
Pacific Crest,2023-07-01,"San Bernardino, CA",25.800,18.900,19.450,64.150,64.150,0.000
The Academy,2023-07-02,"Mesa, AZ",27.100,20.050,19.750,66.900,66.900,0.000
Blue Devils,2023-07-02,"Mesa, AZ",31.900,24.000,24.200,80.100,80.100,0.000
Mandarins,2023-07-02,"Mesa, AZ",29.600,22.350,22.100,74.050,74.050,0.000
Phantom Regiment,2023-07-02,"Cedarburg, WI",31.800,22.700,22.100,76.600,76.600,0.000
Phantom Regiment,2017-08-11,"Indianapolis, IN",35.450,26.375,26.300,88.125,88.125,0.000
Blue Stars,2017-08-11,"Indianapolis, IN",35.050,26.600,26.288,87.938,87.938,0.000
Crossmen,2017-08-11,"Indianapolis, IN",34.650,25.900,26.275,86.825,86.825,0.000
Madison Scouts,2017-08-11,"Indianapolis, IN",34.400,25.350,25.500,85.250,85.250,0.000
Carolina Crown,2018-06-20,"Detroit, MI",28.300,20.300,21.400,70.000,70.000,0.000
The Cavaliers,2018-06-20,"Detroit, MI",28.300,20.150,20.900,69.350,69.350,0.000
Bluecoats,2018-06-20,"Detroit, MI",28.700,20.300,21.300,70.300,70.300,0.000
Boston Crusaders,2018-06-20,"Detroit, MI",27.200,19.700,20.400,67.300,67.300,0.000
Phantom Regiment,2018-06-20,"Detroit, MI",25.800,18.650,19.550,64.000,64.000,0.000
Blue Stars,2018-06-20,"Detroit, MI",25.200,17.950,18.850,62.000,62.000,0.000
Blue Devils,2018-06-21,"Clovis, CA",28.400,21.650,21.250,71.300,71.300,0.000
Santa Clara Vanguard,2018-06-21,"Clovis, CA",27.900,21.550,21.250,70.700,70.700,0.000
Blue Knights,2018-06-21,"Clovis, CA",27.000,19.700,19.950,66.650,66.650,0.000
Mandarins,2018-06-21,"Clovis, CA",25.300,18.950,18.700,62.950,62.950,0.000
The Academy,2018-06-21,"Clovis, CA",24.100,18.600,18.850,61.550,61.550,0.000
Troopers,2018-06-21,"Clovis, CA",23.000,17.550,17.500,58.050,58.050,0.000
Blue Devils,2018-06-22,"Stanford, CA",28.900,21.750,21.450,72.100,72.100,0.000
Santa Clara Vanguard,2018-06-22,"Stanford, CA",29.300,21.700,21.700,72.700,72.700,0.000
Blue Knights,2018-06-22,"Stanford, CA",27.100,19.750,20.200,67.050,67.050,0.000
The Academy,2018-06-22,"Stanford, CA",25.200,18.950,19.050,63.200,63.200,0.000
Mandarins,2018-06-22,"Stanford, CA",26.000,19.600,19.150,64.750,64.750,0.000
Troopers,2018-06-22,"Stanford, CA",24.500,17.800,17.800,60.100,60.100,0.000
Bluecoats,2018-06-22,"Akron, OH",29.300,21.150,21.150,71.600,71.600,0.000
Carolina Crown,2018-06-22,"Akron, OH",28.400,20.950,21.250,70.600,70.600,0.000
Blue Stars,2023-07-02,"Cedarburg, WI",30.300,22.650,21.400,74.350,74.350,0.000
The Cavaliers,2023-07-02,"Cedarburg, WI",29.900,21.600,22.000,73.500,73.500,0.000
Troopers,2023-07-02,"Cedarburg, WI",30.700,20.500,21.350,72.550,72.550,0.000
Madison Scouts,2023-07-02,"Cedarburg, WI",28.100,20.950,20.650,69.700,69.700,0.000
Bluecoats,2023-07-04,"Mason, OH",32.100,23.850,23.900,79.850,79.850,0.000
Boston Crusaders,2023-07-04,"Mason, OH",31.600,24.100,24.050,79.750,79.750,0.000
Carolina Crown,2023-07-04,"Mason, OH",31.700,24.200,24.250,80.150,80.150,0.000
Troopers,2023-07-04,"Mason, OH",28.600,21.300,22.150,72.050,72.050,0.000
Music City,2023-07-04,"Mason, OH",26.200,19.350,20.700,66.250,66.250,0.000
Blue Devils,2023-07-06,"Fresno, CA",32.900,24.500,24.500,81.900,81.900,0.000
Blue Knights,2023-07-06,"Fresno, CA",29.000,21.500,21.400,71.900,71.900,0.000
Mandarins,2023-07-06,"Fresno, CA",30.500,22.750,22.350,75.600,75.600,0.000
Pacific Crest,2023-07-06,"Fresno, CA",26.900,20.650,20.450,68.000,68.000,0.000
Phantom Regiment,2023-07-06,"DeKalb, IL",31.700,23.350,23.400,78.450,78.450,0.000
Boston Crusaders,2023-07-06,"DeKalb, IL",32.600,24.350,24.350,81.300,81.300,0.000
Blue Stars,2023-07-06,"DeKalb, IL",31.200,23.250,22.200,76.650,76.650,0.000
The Cavaliers,2023-07-06,"DeKalb, IL",30.500,22.550,23.300,76.350,76.350,0.000
Colts,2023-07-06,"DeKalb, IL",29.500,22.100,22.050,73.650,73.650,0.000
Troopers,2023-07-06,"DeKalb, IL",30.100,21.450,23.050,74.600,74.600,0.000
Crossmen,2023-07-06,"DeKalb, IL",27.600,21.700,21.350,70.650,70.650,0.000
Madison Scouts,2023-07-06,"DeKalb, IL",28.300,21.050,21.550,70.900,70.900,0.000
Genesis,2023-07-06,"DeKalb, IL",26.000,19.600,19.800,65.400,65.400,0.000
Carolina Crown,2023-07-07,"Lexington, SC",32.800,24.550,24.350,81.700,81.700,0.000
Bluecoats,2023-07-07,"Lexington, SC",32.500,24.400,24.350,81.250,81.250,0.000
Music City,2023-07-07,"Lexington, SC",26.900,19.950,21.150,68.000,68.000,0.000
Spirit of Atlanta,2023-07-07,"Lexington, SC",28.000,21.250,21.250,70.500,70.500,0.000
Blue Devils,2023-07-07,"Pasadena, CA",33.600,25.450,25.050,84.100,84.100,0.000
Pacific Crest,2023-07-07,"Pasadena, CA",28.800,21.250,21.050,71.100,71.100,0.000
Phantom Regiment,2018-06-22,"Akron, OH",26.600,19.100,20.000,65.700,65.700,0.000
Crossmen,2018-06-22,"Akron, OH",26.200,19.050,18.600,63.850,63.850,0.000
Genesis,2018-06-22,"Akron, OH",22.700,15.700,17.050,55.450,55.450,0.000
Madison Scouts,2018-06-22,"Whitewater, WI",24.600,18.400,18.450,61.450,61.450,0.000
Boston Crusaders,2018-06-22,"Whitewater, WI",27.600,20.900,20.900,69.400,69.400,0.000
The Cavaliers,2018-06-22,"Whitewater, WI",28.200,21.150,21.400,70.750,70.750,0.000
Blue Stars,2018-06-22,"Whitewater, WI",25.000,19.350,19.450,63.800,63.800,0.000
Colts,2018-06-22,"Whitewater, WI",24.500,18.550,18.150,61.200,61.200,0.000
Santa Clara Vanguard,2018-06-23,"Sacramento, CA",29.000,21.800,21.650,72.450,72.450,0.000
Blue Devils,2018-06-23,"Sacramento, CA",29.100,22.100,21.500,72.700,72.700,0.000
Blue Knights,2018-06-23,"Sacramento, CA",26.900,19.400,20.500,66.800,66.800,0.000
Mandarins,2018-06-23,"Sacramento, CA",27.000,19.700,19.500,66.200,66.200,0.000
The Academy,2018-06-23,"Sacramento, CA",25.500,18.750,19.200,63.450,63.450,0.000
Troopers,2018-06-23,"Sacramento, CA",25.000,17.650,18.300,60.950,60.950,0.000
The Cavaliers,2018-06-23,"Michigan City, IN",29.100,21.400,21.700,72.200,72.200,0.000
Mandarins,2023-07-07,"Pasadena, CA",31.700,23.600,22.750,78.050,78.050,0.000
Blue Knights,2023-07-07,"Pasadena, CA",29.900,21.300,21.250,72.450,72.450,0.000
The Academy,2023-07-07,"Pasadena, CA",29.100,21.100,20.900,71.100,71.100,0.000
Madison Scouts,2023-07-07,"Whitewater, WI",28.500,21.350,22.000,71.850,71.850,0.000
Boston Crusaders,2023-07-07,"Whitewater, WI",33.200,24.700,24.650,82.550,82.550,0.000
Phantom Regiment,2023-07-07,"Whitewater, WI",32.400,24.200,23.400,80.000,80.000,0.000
Blue Stars,2023-07-07,"Whitewater, WI",31.400,23.400,22.250,77.050,77.050,0.000
The Cavaliers,2023-07-07,"Whitewater, WI",31.000,23.050,23.600,77.650,77.650,0.000
Troopers,2023-07-07,"Whitewater, WI",30.400,22.050,23.500,75.950,75.950,0.000
Colts,2023-07-07,"Whitewater, WI",29.900,22.750,22.450,75.100,75.100,0.000
Crossmen,2023-07-07,"Whitewater, WI",28.000,21.450,21.500,70.950,70.950,0.000
Genesis,2023-07-07,"Whitewater, WI",26.400,19.900,20.150,66.450,66.450,0.000
Bluecoats,2023-07-08,"Macon, GA",33.300,24.900,24.500,82.700,82.700,0.000
Carolina Crown,2023-07-08,"Macon, GA",33.300,25.050,24.750,83.100,83.100,0.000
Music City,2023-07-08,"Macon, GA",26.800,20.750,20.800,68.350,68.350,0.000
Spirit of Atlanta,2023-07-08,"Macon, GA",28.700,21.700,21.750,72.150,72.150,0.000
Blue Devils,2023-07-08,"Stanford, CA",34.300,25.500,25.350,85.150,85.150,0.000
Mandarins,2023-07-08,"Stanford, CA",31.900,23.750,23.550,79.200,79.200,0.000
Blue Knights,2023-07-08,"Stanford, CA",29.600,21.775,22.150,73.525,73.525,0.000
The Academy,2023-07-08,"Stanford, CA",29.000,21.600,21.400,72.000,72.000,0.000
Pacific Crest,2023-07-08,"Stanford, CA",29.000,21.700,21.650,72.350,72.350,0.000
Blue Stars,2023-07-08,"La Crosse, WI",31.600,23.600,23.100,78.300,78.300,0.000
Boston Crusaders,2023-07-08,"La Crosse, WI",33.700,25.200,24.950,83.850,83.850,0.000
Phantom Regiment,2023-07-08,"La Crosse, WI",32.900,24.600,23.900,81.400,81.400,0.000
Colts,2023-07-08,"La Crosse, WI",31.100,23.000,23.000,77.100,77.100,0.000
Troopers,2023-07-08,"La Crosse, WI",30.800,22.200,23.800,76.800,76.800,0.000
Madison Scouts,2023-07-08,"La Crosse, WI",29.000,21.200,22.250,72.450,72.450,0.000
Crossmen,2023-07-08,"La Crosse, WI",28.600,21.900,21.450,71.950,71.950,0.000
Genesis,2023-07-08,"La Crosse, WI",27.300,20.050,19.900,67.250,67.250,0.000
Mandarins,2023-07-09,"Roseville, CA",32.500,24.200,23.950,80.650,80.650,0.000
Blue Devils,2023-07-09,"Roseville, CA",34.400,25.750,25.650,85.800,85.800,0.000
Blue Knights,2023-07-09,"Roseville, CA",30.400,21.700,22.550,74.650,74.650,0.000
Boston Crusaders,2018-06-23,"Michigan City, IN",28.300,21.050,21.150,70.500,70.500,0.000
Blue Stars,2018-06-23,"Michigan City, IN",26.400,19.950,19.350,65.700,65.700,0.000
Colts,2018-06-23,"Michigan City, IN",25.100,18.900,19.050,63.050,63.050,0.000
Genesis,2018-06-23,"Michigan City, IN",23.900,16.450,17.350,57.700,57.700,0.000
Pacific Crest,2023-07-09,"Roseville, CA",29.600,22.150,21.900,73.650,73.650,0.000
The Academy,2023-07-09,"Roseville, CA",29.400,21.250,21.850,72.500,72.500,0.000
Spirit of Atlanta,2023-07-10,"Douglasville, GA",29.100,21.800,22.750,73.650,73.650,0.000
Bluecoats,2023-07-10,"Douglasville, GA",34.100,25.350,25.450,84.900,84.900,0.000
Music City,2023-07-10,"Douglasville, GA",28.500,20.850,22.450,71.800,71.800,0.000
Blue Stars,2023-07-10,"Mankato, MN",31.600,23.900,22.900,78.400,78.400,0.000
Crossmen,2023-07-10,"Mankato, MN",29.100,21.950,22.000,73.050,73.050,0.000
Madison Scouts,2023-07-10,"Mankato, MN",29.600,21.700,21.900,73.200,73.200,0.000
Genesis,2023-07-10,"Mankato, MN",27.100,20.400,20.150,67.650,67.650,0.000
Colts,2023-07-11,"Ankeny, IA",30.900,23.450,22.900,77.250,77.250,0.000
Boston Crusaders,2023-07-11,"Ankeny, IA",33.700,25.550,25.350,84.600,84.600,0.000
Phantom Regiment,2023-07-11,"Ankeny, IA",32.700,24.700,24.800,82.200,82.200,0.000
Troopers,2023-07-11,"Ankeny, IA",30.900,22.600,24.100,77.600,77.600,0.000
Blue Knights,2023-07-11,"Salt Lake City, UT",29.600,22.000,23.100,74.700,74.700,0.000
Blue Devils,2023-07-11,"Salt Lake City, UT",34.600,26.400,26.350,87.350,87.350,0.000
Mandarins,2023-07-11,"Salt Lake City, UT",32.700,24.900,24.650,82.250,82.250,0.000
Pacific Crest,2023-07-11,"Salt Lake City, UT",30.400,22.850,23.000,76.250,76.250,0.000
